Êìç‰ΩúÊó∂Èó¥,ip,Êìç‰Ωú‰∫∫,Êìç‰ΩúÂÜÖÂÆπ,ÂèÇÊï∞,
2019-07-06 09:16:45,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,update4Samp,id=297e0fb36bc4c2dc016bc4daa1f9000a&reportNo=2019012&cyDate=2019-07-06&cyEndDate=&cyId=&cyName=&fzName=&cyAppNames=&cyAppIds=&carList[0].id=&carList[0].carId=2c90a6ee6a07ab5d016a0cd5979a0637&carList[0].name=±º≥€&cyStandNames=&cyStandIds=&tpList[0].id=297e0fb36bc4c2dc016bc4daa1fa000b&tpList[0].sampTypeId=2c90a6ee681677fa0168170395f20048&tpList[0].pc=1&tpList[0].pcUnit=¥Œ/ÃÏ&sampList[0].sort=1&sampList[0].id=297e0fb36bc4c2dc016bc4dace1b0013&sampList[0].p=1&sampList[0].sampCode=H2019012-D1-1&sampList[0].itemNames=¡˜¡ø&sampList[0].itemIds=2c90a6ee66624e0b016667635fd302c1&sampList[1].sort=2&sampList[1].id=297e0fb36bc4c2dc016bc4dace350015&sampList[1].p=1&sampList[1].sampCode=H2019012-D1-1&sampList[1].itemNames=ø…¬À≤–‘¸&sampList[1].itemIds=2c90a6ee681677fa01684f17bf4e0185&sampList[2].sort=3&sampList[2].id=297e0fb36bc4c2dc016bc4dace3d0017&sampList[2].p=1&sampList[2].sampCode=H2019012-D1-1&sampList[2].itemNames=»´—Œ¡ø&sampList[2].itemIds=2c90a6ee66624e0b0166675369820210&apId=2c90a6ee6a2b7945016a2e0869d801a7&apName=≤‚ ‘’Àªß&apDate=2019-07-06 09:16:42&apMsg=
2019-07-06 09:16:45,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,edit,id=297e0fb36bc4c2dc016bc4daa1f9000a
2019-07-06 09:16:50,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,update4Samp,id=297e0fb36bc4c2dc016bc4daa1f9000a&reportNo=2019012&cyDate=2019-07-06&cyEndDate=2019-07-07&cyId=&cyName=&fzName=&cyAppNames=&cyAppIds=&carList[0].id=&carList[0].carId=2c90a6ee6a07ab5d016a0cd5979a0637&carList[0].name=±º≥€&cyStandNames=&cyStandIds=&tpList[0].id=297e0fb36bc4c2dc016bc4daa1fa000b&tpList[0].sampTypeId=2c90a6ee681677fa0168170395f20048&tpList[0].pc=1&tpList[0].pcUnit=¥Œ/ÃÏ&sampList[0].sort=1&sampList[0].id=297e0fb36bc4c2dc016bc4dace1b0013&sampList[0].p=1&sampList[0].sampCode=H2019012-D1-1&sampList[0].itemNames=¡˜¡ø&sampList[0].itemIds=2c90a6ee66624e0b016667635fd302c1&sampList[1].sort=2&sampList[1].id=297e0fb36bc4c2dc016bc4dace350015&sampList[1].p=1&sampList[1].sampCode=H2019012-D1-1&sampList[1].itemNames=ø…¬À≤–‘¸&sampList[1].itemIds=2c90a6ee681677fa01684f17bf4e0185&sampList[2].sort=3&sampList[2].id=297e0fb36bc4c2dc016bc4dace3d0017&sampList[2].p=1&sampList[2].sampCode=H2019012-D1-1&sampList[2].itemNames=»´—Œ¡ø&sampList[2].itemIds=2c90a6ee66624e0b0166675369820210&apId=2c90a6ee6a2b7945016a2e0869d801a7&apName=≤‚ ‘’Àªß&apDate=2019-07-06 09:16:45&apMsg=
2019-07-06 09:16:50,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,edit,id=297e0fb36bc4c2dc016bc4daa1f9000a
2019-07-06 09:17:11,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,act,ids=2c90a6ee66624e0b016667635fd302c1 2c90a6ee681677fa01684f17bf4e0185 2c90a6ee66624e0b0166675369820210&id=2c90a6ee66624e0b016667635fd302c1
2019-07-06 09:17:12,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,gridData4Select,ids=2c90a6ee66624e0b016667635fd302c1 2c90a6ee681677fa01684f17bf4e0185 2c90a6ee66624e0b0166675369820210&_search=true&nd=1562375832182&rows=-1&page=1&sidx=sort&sord=asc
2019-07-06 09:40:27,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,gridData,_search=true&nd=1562377227241&rows=20&page=1&sidx=lastUpdTime&sord=desc
2019-07-06 09:40:31,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,main,sysId=402881945ffb950d015ffb9a729c0000
2019-07-06 09:40:31,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,top,sysId=402881945ffb950d015ffb9a729c0000
2019-07-06 09:40:31,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,left,sysId=402881945ffb950d015ffb9a729c0000
2019-07-06 09:40:31,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,portal,
2019-07-06 09:40:31,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,listFriend,_=1562377231837
2019-07-06 09:40:32,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,listDate,selectdate=2019-07
2019-07-06 09:40:32,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,ajaxGetList,
2019-07-06 09:40:47,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,gridPage,
2019-07-06 09:40:47,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,gridData,_search=true&nd=1562377247987&rows=20&page=1&sidx=lastUpdTime&sord=desc
2019-07-06 09:40:49,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,edit,id=297e0fb36bb56510016bb56bf4a70044
2019-07-06 09:40:51,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,update4Data,isCommit=0&itemList[0].result=∫œ∏Ò&testManId=2c90a6ee6a2b7945016a2e0869d801a7&appName=&methodName=GB 11903-89ÀÆ÷  …´∂»µƒ≤‚∂®&methodId=2c90a6ee681677fa01684f9121f1046e&itemList[0].id=297e0fb36bb56510016bb56bf4b30045&taskVo.id=297e0fb36bb56510016bb56969050004&wd=&itemId=2c90a6ee66624e0b01666759dfe00260&sd=&itemName=…´∂»&unit=∂»&appId=&ids=&itemList[0].trVo.sampVo.sampCode=H2019009-D1-1&testMsg=&limitLine=&testTime=&testEndTime=&id=297e0fb36bb56510016bb56bf4a70044&itemList[0].trVo.id=297e0fb36bb56510016bb56bf4b90046&itemList[0].trVo.value=&unComp=&testMan=≤‚ ‘’Àªß
2019-07-06 09:40:51,0:0:0:0:0:0:0:1,≤‚ ‘’Àªß,editBz,taskItemId=297e0fb36bb56510016bb56bf4a70044&itemId=2c90a6ee66624e0b01666759dfe00260
2019-07-06 13:44:21,0:0:0:0:0:0:0:1, ,¥Úø™œµÕ≥  , 
